event_id,device_id,timestamp,longitude,latitude,state
3018793,9027085705222633039,2016-05-03 08:17:31,73.862756,18.628057000000002,Maharashtra
2881357,1583395578386416069,2016-05-03 14:03:16,73.888144,18.627779,Maharashtra
1018218,3542436114279646144,2016-05-06 17:26:09,72.87226700000002,19.050946,Maharashtra
2137509,-8887807036126219029,2016-05-05 23:23:04,72.84477299999998,18.990583,Maharashtra
1276901,-413221665455701223,2016-05-04 09:16:10,72.907145,18.993224,Maharashtra
913739,-5644338878306603708,2016-05-01 00:01:19,72.878857,18.984674,Maharashtra
2612090,4082947614728603726,2016-05-01 11:16:03,72.85498100000002,18.996176000000002,Maharashtra
878663,1560139843434150797,2016-05-03 22:41:05,74.31025700000002,21.442918,Maharashtra
1629249,8353579287875505552,2016-05-02 05:24:17,75.792574,21.064613,Maharashtra
2587954,6912754550357329998,2016-05-05 15:19:45,75.755933,18.269351,Maharashtra
2546939,7726907964025872898,2016-05-03 07:24:34,73.90918400000002,18.557851,Maharashtra
1888326,-7700372431462320862,2016-05-03 09:50:35,72.898759,19.014213,Maharashtra
792742,-1664935187763716168,2016-05-07 12:49:45,73.929438,18.596141000000006,Maharashtra
2023307,1455829920309100562,2016-05-05 12:50:49,73.906389,18.551161,Maharashtra
1940193,-8490405505396207376,2016-05-03 17:18:57,73.86727900000002,18.609892000000002,Maharashtra
687190,7849111383031438568,2016-05-02 15:43:51,72.88431800000002,19.050926,Maharashtra
2874258,5115185276392512955,2016-05-07 08:11:18,73.88868000000002,18.556741,Maharashtra
2500620,7949716463989532264,2016-05-01 10:03:30,72.912708,19.028827,Maharashtra
2079078,-8070827330211062915,2016-05-06 10:52:35,72.9172,19.00895,Maharashtra
1371498,-3283555700576975212,2016-05-01 14:43:12,73.91480899999998,18.547264000000002,Maharashtra
2021359,177158571165078698,2016-05-02 11:05:03,73.92649899999998,18.614812,Maharashtra
1894353,3152414938244500143,2016-05-01 17:06:28,72.898226,19.049205,Maharashtra
2160477,-6425218475162987066,2016-05-02 17:06:32,73.888181,18.563241,Maharashtra
2928916,4995976326034236311,2016-05-07 00:02:55,73.889048,18.580559,Maharashtra
624544,-555120608909528169,2016-05-03 08:39:02,73.91395800000002,18.577018,Maharashtra
695400,2107304752419237462,2016-05-07 22:14:38,73.905795,18.578844,Maharashtra
704629,5982238768201445317,2016-05-06 10:14:33,73.90169399999998,18.59165,Maharashtra
2170521,2137076037204830864,2016-05-06 22:34:20,73.92903199999998,18.583998,Maharashtra
1302470,-6226093682658913200,2016-05-07 01:02:42,72.87193099999998,19.042679,Maharashtra
2429909,-9077887198036285845,2016-05-06 14:07:45,72.88238100000002,19.050286,Maharashtra
2636633,-1421583721429992941,2016-05-01 06:52:27,73.851701,18.592905,Maharashtra
1272428,-5591656154084065425,2016-05-05 06:34:16,72.915083,19.042512,Maharashtra
2611196,-2650136936405753126,2016-05-03 09:57:36,73.85306,18.576537,Maharashtra
2744617,7619073824127762438,2016-05-04 11:44:33,73.875765,18.60228,Maharashtra
2269499,4831495782505171134,2016-05-01 17:51:43,73.865718,18.572438000000002,Maharashtra
759099,-7248988070507213329,2016-05-05 03:24:31,73.88305799999998,18.585828000000006,Maharashtra
2398307,442842061129641625,2016-05-02 13:03:24,73.926254,18.616127,Maharashtra
1709595,2601606673970941099,2016-05-07 07:57:35,73.87070899999998,18.619342,Maharashtra
2463294,6648011272680228602,2016-05-03 21:11:38,72.836738,19.045908,Maharashtra
2974853,9080521639649574492,2016-05-03 13:58:32,73.89863000000003,18.595828,Maharashtra
480385,6966898582299260642,2016-05-07 05:35:04,72.85646,19.057487,Maharashtra
3128402,6921322499965660854,2016-05-05 23:39:25,72.863619,19.008996,Maharashtra
2557594,-364156516299301972,2016-05-04 15:42:35,73.869393,18.592911,Maharashtra
197423,-1399631555680725969,2016-05-03 09:42:43,72.861041,19.033017,Maharashtra
1137703,2601606673970941099,2016-05-03 07:14:52,73.87070899999998,18.619342,Maharashtra
2635436,-2674807367468982747,2016-05-03 05:18:06,73.86197800000002,18.613257,Maharashtra
2908941,-581114523035230568,2016-05-05 12:28:55,72.888669,18.98773,Maharashtra
3217,-8386932544688376303,2016-05-04 05:43:35,73.878615,18.584203,Maharashtra
3006292,9139482176609991125,2016-05-01 18:31:14,74.47123400000002,18.043491,Maharashtra
28979,6885681748171080835,2016-05-07 23:42:13,72.893716,19.046085,Maharashtra
203087,-8966311885360261199,2016-05-07 13:13:53,73.867073,18.556285000000006,Maharashtra
1518158,-5127195038907890249,2016-05-04 18:11:00,72.85792699999998,19.034758,Maharashtra
590122,-8878683891449905355,2016-05-04 22:45:58,72.85969999999998,19.008682,Maharashtra
2667729,1004331999263491763,2016-05-07 16:44:01,73.931995,18.576076,Maharashtra
917970,1837498191903318036,2016-05-06 03:43:31,72.863805,19.023653,Maharashtra
2791733,1424692253847237101,2016-05-02 23:22:57,72.896541,18.990378,Maharashtra
702170,-7714459212945864225,2016-05-02 09:53:28,80.096968,20.205114000000002,Maharashtra
871009,-2031766556267414032,2016-05-07 13:11:31,72.91577799999997,19.017885,Maharashtra
3098451,4665935505722170564,2016-05-03 12:21:18,74.58675500000003,20.605241,Maharashtra
137531,-7947737213476598493,2016-05-05 17:01:25,72.882728,18.999622,Maharashtra
189746,-6313680958883989006,2016-05-07 21:21:58,73.923171,18.593078,Maharashtra
1285121,5686435574989494039,2016-05-04 14:46:31,72.866501,18.996241,Maharashtra
1766940,-5399254812870473907,2016-05-01 07:58:25,73.933401,18.571076,Maharashtra
1473834,-3477007002438333144,2016-05-03 10:08:12,73.913073,18.554116,Maharashtra
2626051,-2592595188624965821,2016-05-06 21:01:15,72.838409,19.046533,Maharashtra
2462445,5523057511355436069,2016-05-06 20:23:18,73.903125,18.553253,Maharashtra
543912,-1962316669259687918,2016-05-03 07:53:33,73.933482,18.554353000000006,Maharashtra
1673410,881125800088858419,2016-05-07 14:21:40,72.87785899999999,19.020442000000006,Maharashtra
610797,-1731029714525634871,2016-05-04 18:23:02,73.905697,18.576509,Maharashtra
3252584,-2173616053183802152,2016-05-06 23:17:17,72.84454299999999,18.970756,Maharashtra
2976135,-5045016785919753553,2016-05-02 15:30:27,73.90677500000002,18.567539,Maharashtra
2285551,8449374328580496397,2016-05-05 10:13:10,73.91311800000003,18.57537,Maharashtra
200080,6727822412514170886,2016-05-04 11:09:18,73.899221,18.553741,Maharashtra
2792045,-7911559214130004542,2016-05-05 23:46:45,72.890211,18.985203,Maharashtra
2125751,-1711926040602445692,2016-05-01 17:02:15,73.89915400000002,18.568151,Maharashtra
3086252,5982238768201445317,2016-05-06 02:33:38,73.90169399999998,18.59165,Maharashtra
2771765,-2394482437990793217,2016-05-07 07:02:04,73.86089100000002,18.575226,Maharashtra
315583,-6749187553954961214,2016-05-04 18:38:44,72.8446,19.02138,Maharashtra
289799,2657854943408331392,2016-05-06 21:33:35,73.850459,18.600455,Maharashtra
901403,-4114711979599249156,2016-05-07 12:24:59,73.85876999999998,18.552732000000002,Maharashtra
492349,-7048922380884936419,2016-05-03 04:07:01,72.85282199999997,18.997444,Maharashtra
1120231,-1920719076294350666,2016-05-07 14:09:06,72.877501,19.031418,Maharashtra
1759893,2107304752419237462,2016-05-07 22:25:14,73.905795,18.578844,Maharashtra
2870125,-967151454128511232,2016-05-06 04:49:02,72.84987,19.027513000000006,Maharashtra
1314539,-1974026445908245196,2016-05-05 14:45:12,74.52738099999998,16.719753,Maharashtra
3211778,621572112626238674,2016-05-07 20:50:10,73.905247,18.579643,Maharashtra
1141195,6557085000044087762,2016-05-05 09:44:37,74.53917100000002,19.942234,Maharashtra
1370316,1513793701858994838,2016-05-03 13:07:12,72.91990299999998,19.022426,Maharashtra
1721624,-5136610945334897209,2016-05-02 16:05:23,72.905825,18.990599,Maharashtra
1879735,7324312413354394792,2016-05-04 11:53:24,72.884997,19.021861,Maharashtra
2974273,1365009575577751266,2016-05-06 13:34:40,72.85833299999999,19.051422,Maharashtra
3196474,-7129868238211132342,2016-05-02 17:29:56,72.85145299999998,19.012211,Maharashtra
2489630,8062014502052745423,2016-05-06 21:34:37,72.847004,19.008429,Maharashtra
677223,-4770420629387690359,2016-05-06 12:40:49,72.841595,19.030776,Maharashtra
1785827,7112033968916272472,2016-05-04 21:15:36,72.83495400000002,19.007407,Maharashtra
1514608,8378280200256412874,2016-05-02 09:09:09,73.926455,18.624857000000002,Maharashtra
3003852,-8240389148789713079,2016-05-06 16:40:40,73.22267099999998,19.307368,Maharashtra
2379807,7041522682600915389,2016-05-03 22:08:14,72.87213299999998,19.008593,Maharashtra
1731111,506778865026822125,2016-05-06 00:19:24,78.2195,20.451012,Maharashtra
104941,7331276621924700358,2016-05-02 20:13:25,73.935491,18.556641000000006,Maharashtra
1451785,-8490405505396207376,2016-05-07 11:59:44,73.86727900000002,18.609892000000002,Maharashtra
3216285,6530001900339043084,2016-05-06 23:24:18,72.884362,19.009068,Maharashtra
3052251,-601075458748050383,2016-05-02 09:05:30,73.04472799999998,19.230651,Maharashtra
2394411,2813692839375112621,2016-05-01 11:48:10,72.85667099999998,18.980635,Maharashtra
3215763,4747264010624302277,2016-05-03 23:02:49,72.895297,19.03173,Maharashtra
1540229,4204669342165395677,2016-05-04 14:49:29,73.918649,18.54324,Maharashtra
2894065,-4502954959149278945,2016-05-06 23:39:24,73.85613199999997,18.603973,Maharashtra
2564136,-8070827330211062915,2016-05-04 20:13:34,72.9172,19.00895,Maharashtra
2125527,-5435743301100699077,2016-05-07 16:33:07,73.87653,18.541569000000006,Maharashtra
2981527,3038128893709511717,2016-05-04 20:23:02,73.915486,18.556494,Maharashtra
2284014,-6792360464777090723,2016-05-03 09:05:23,73.862615,18.6156,Maharashtra
1210775,-7716620928934858721,2016-05-02 20:16:48,72.85345199999998,18.978613,Maharashtra
2194072,1490607525511961824,2016-05-03 19:59:54,73.86736400000002,18.559959000000006,Maharashtra
2131100,-4781754819359466758,2016-05-01 20:47:39,73.935253,18.614705,Maharashtra
2635782,-1614751968615773439,2016-05-05 04:16:56,73.83619,20.072892000000003,Maharashtra
2924406,-2648926306298232862,2016-05-01 22:44:42,73.882502,18.609407,Maharashtra
1149773,-4351397863342451881,2016-05-04 14:50:06,72.86809699999998,19.03323,Maharashtra
396484,-5245103984937500257,2016-05-02 20:59:17,74.894221,21.438645,Maharashtra
3156282,2863318955228710073,2016-05-06 19:57:28,73.880048,18.607241000000002,Maharashtra
994075,1067484264724394277,2016-05-05 18:07:54,72.887937,19.007920000000002,Maharashtra
2060854,-4831551957734499998,2016-05-03 20:35:47,73.852257,18.598529,Maharashtra
1282530,-377807772883964892,2016-05-06 12:01:38,72.85008699999999,19.034829000000002,Maharashtra
1308345,-74535513862854057,2016-05-05 09:59:07,72.91887,18.982896,Maharashtra
405722,3294449415906601760,2016-05-03 08:50:33,72.878801,19.014904,Maharashtra
506694,-8342441781921544593,2016-05-05 10:22:14,73.86798399999998,18.609878,Maharashtra
1650717,2410548033819626043,2016-05-03 15:59:57,73.891012,18.566637,Maharashtra
2854386,-4162054152257053524,2016-05-06 12:30:59,73.911557,18.616949,Maharashtra
1001590,7971517139161824376,2016-05-03 00:15:36,73.87413000000002,18.592307,Maharashtra
1407089,5355338504465242608,2016-05-02 20:00:55,72.788127,19.763758,Maharashtra
684064,-4513998084634718803,2016-05-07 14:41:20,73.909212,18.595052000000006,Maharashtra
2596260,-1851329889723612520,2016-05-04 20:47:29,73.912092,18.608816,Maharashtra
2088808,-7257931054888098716,2016-05-06 18:44:56,73.88136999999998,18.586499,Maharashtra
1769643,4457113697685559347,2016-05-04 10:24:39,73.904824,18.59963,Maharashtra
222995,-6671786233724239272,2016-05-04 10:14:17,73.90730400000002,18.628618,Maharashtra
3137275,2823358992698711987,2016-05-04 14:15:53,72.887548,19.023925,Maharashtra
1873532,2657854943408331392,2016-05-07 08:23:03,73.850459,18.600455,Maharashtra
329646,-6930508844824445282,2016-05-04 07:00:41,72.88354,19.046537,Maharashtra
1072659,-6940434190297062074,2016-05-03 20:29:25,74.95145500000002,21.441191,Maharashtra
2499096,8222061587611287342,2016-05-07 08:51:45,74.693823,19.642173,Maharashtra
1307890,-6170077594401661592,2016-05-03 09:06:27,72.83441199999999,18.976252,Maharashtra
871471,8373389042745104359,2016-05-03 20:36:33,73.91596100000002,18.569877,Maharashtra
600448,-9051903700674902592,2016-05-03 09:59:56,72.87212899999999,18.982682,Maharashtra
2331776,8937260491769658311,2016-05-02 13:05:12,73.93554499999998,18.549953,Maharashtra
1552449,-7363532045204399732,2016-05-05 15:43:19,72.891021,19.049371,Maharashtra
99150,6851594175203607624,2016-05-03 13:07:54,73.928347,18.610568,Maharashtra
2942181,795012645021250899,2016-05-03 12:33:22,73.13130600000002,19.392574,Maharashtra
2010606,-6356423109628983458,2016-05-04 00:24:39,72.842411,19.005787,Maharashtra
857419,2395551552734273694,2016-05-07 04:26:37,72.883703,19.042534,Maharashtra
524410,-1255145097144644172,2016-05-01 20:27:51,73.90408000000002,18.576374,Maharashtra
466772,1318788185174723623,2016-05-03 17:12:57,72.893295,19.01332,Maharashtra
2800317,217363661288254421,2016-05-07 09:37:38,74.65428399999998,16.940922,Maharashtra
245324,-8532926019621136946,2016-05-07 07:25:31,72.917238,19.033545,Maharashtra
2504606,-6506780997048140203,2016-05-06 01:16:25,72.86997799999997,19.026135,Maharashtra
937268,-7364840628879980812,2016-05-02 20:23:45,73.931944,18.54074,Maharashtra
1057412,1439792088606679529,2016-05-03 08:54:07,73.93051899999998,18.59512,Maharashtra
3017580,-5591656154084065425,2016-05-03 06:58:50,72.915083,19.042512,Maharashtra
164950,7693789381237675556,2016-05-02 06:27:06,77.163972,18.4488,Maharashtra
596881,-2834365244453929731,2016-05-06 07:05:59,72.864875,19.000971,Maharashtra
164698,1031448508199706564,2016-05-07 05:31:32,72.90981699999998,19.046058,Maharashtra
1131940,-5154692621778336026,2016-05-03 00:10:57,72.915791,19.034570000000002,Maharashtra
1336742,9062525921542807393,2016-05-03 12:21:20,72.878086,19.0136,Maharashtra
83967,286000279324354754,2016-05-06 07:19:26,73.93169,18.614388,Maharashtra
514061,-1743213524891448596,2016-05-07 18:08:20,77.61066600000002,19.963457000000002,Maharashtra
295771,1152632351682290156,2016-05-06 05:05:23,73.878114,18.609920000000002,Maharashtra
2630893,-8536919371511167787,2016-05-04 01:45:10,73.865955,18.581507000000002,Maharashtra
1303931,578122657351836716,2016-05-04 05:36:53,72.84214300000002,19.049666000000002,Maharashtra
754159,-7855375190032495714,2016-05-03 21:04:33,73.880375,18.583489,Maharashtra
2236245,7018600380123444976,2016-05-04 12:25:43,73.92622300000002,18.575747,Maharashtra
3191497,330995678998117703,2016-05-02 09:37:58,72.86347599999998,18.983329,Maharashtra
258582,-1690139180444251626,2016-05-01 18:10:46,72.910843,19.006937,Maharashtra
1604468,-8169322107385980190,2016-05-05 10:25:54,73.85322500000002,18.542886000000006,Maharashtra
72830,442842061129641625,2016-05-02 06:15:50,73.926254,18.616127,Maharashtra
1832122,5804432261782364466,2016-05-07 16:43:08,72.88756199999997,18.984035000000002,Maharashtra
3241388,-2188212055331095223,2016-05-03 17:03:08,73.869522,18.610185,Maharashtra
2640635,7707360273412580549,2016-05-03 08:37:26,72.81131900000003,19.503562,Maharashtra
108583,3598203359670776456,2016-05-03 21:17:36,73.90556600000002,18.625558,Maharashtra
2526838,-8709478764468560384,2016-05-03 17:24:28,75.70536700000002,18.304849,Maharashtra
3081587,-559861764875742864,2016-05-04 00:17:32,72.84101999999999,19.04108,Maharashtra
364890,672518476117817380,2016-05-05 22:38:31,72.842902,19.025195,Maharashtra
2858280,115677556575276537,2016-05-01 16:34:07,73.86307099999998,18.541749,Maharashtra
2357292,-540822787910727367,2016-05-06 22:03:43,72.909948,19.008762,Maharashtra
1639897,-5993258676152191867,2016-05-06 08:36:12,73.34490699999998,17.041992,Maharashtra
3127781,2360140641858167415,2016-05-07 22:06:48,72.83650499999997,19.021988,Maharashtra
3220940,3231271499341413123,2016-05-02 01:15:23,72.91680799999997,18.975269,Maharashtra
1553637,2488356127177226115,2016-05-05 16:39:44,72.89967299999998,19.029537,Maharashtra
885604,-7608265691401093035,2016-05-04 20:53:36,72.869339,19.042029,Maharashtra
1597846,-308255409452067171,2016-05-05 06:29:33,73.89309300000002,18.564883,Maharashtra
344028,-8069145828674436100,2016-05-01 10:51:26,73.92764600000002,18.624678,Maharashtra
2415626,-1211150474481224042,2016-05-02 06:05:30,72.87643399999997,19.029578,Maharashtra
2468937,6403434290277025324,2016-05-01 03:10:56,72.869108,18.977851,Maharashtra
1853204,442842061129641625,2016-05-07 12:47:47,73.926254,18.616127,Maharashtra
1276199,-2167493974375056446,2016-05-01 09:37:12,73.91520100000002,18.614945000000002,Maharashtra
2948381,7481417544469976761,2016-05-02 16:44:28,72.762988,19.71116,Maharashtra
1090677,-5817274536603608396,2016-05-05 13:59:55,72.86885799999997,18.99368,Maharashtra
38989,-2529413554382354960,2016-05-06 09:00:15,72.912247,19.030025,Maharashtra
3042914,4752090683613019923,2016-05-03 03:49:15,73.859307,18.544004,Maharashtra
2883478,1595151322623226474,2016-05-01 15:58:42,73.892043,18.593452000000006,Maharashtra
1908340,-854889789138833492,2016-05-07 21:13:47,72.86736499999998,19.051916000000002,Maharashtra
1846570,-6756007935873256559,2016-05-06 06:59:12,73.930879,18.584736,Maharashtra
1543373,1504694694222714798,2016-05-07 16:22:13,74.290048,16.720225,Maharashtra
2279924,-2812515068243034914,2016-05-02 05:21:18,72.91444499999999,19.049383,Maharashtra
1259359,2944986031670117695,2016-05-07 17:28:42,72.86315099999999,18.973946,Maharashtra
1680239,4758149004309163666,2016-05-05 17:56:19,73.89414599999998,18.545951000000002,Maharashtra
3119732,-163279026184522408,2016-05-01 11:19:00,73.93652900000002,18.587257,Maharashtra
2769987,2119195825381255996,2016-05-05 05:21:36,72.84480699999997,19.053461,Maharashtra
3161910,2584302852836068043,2016-05-05 17:00:51,72.843199,19.054446,Maharashtra
650474,5183838210438622729,2016-05-07 23:12:28,73.92577,18.600302000000006,Maharashtra
2006087,3133591603732003692,2016-05-07 19:29:31,73.86633499999998,18.603786,Maharashtra
2166706,4033485864431434007,2016-05-06 20:16:08,73.86377300000002,18.595766,Maharashtra
1890747,-7767543664940309900,2016-05-07 15:35:38,72.85724300000003,19.047404,Maharashtra
2128606,-2587344415129765177,2016-05-05 18:03:43,73.85419399999998,18.59633,Maharashtra
1102301,-4486669578681116455,2016-05-05 21:50:51,74.50137500000002,20.299057,Maharashtra
1248398,-8206965605494797731,2016-05-04 09:34:10,72.89123699999998,19.013172,Maharashtra
2051874,-2424807952368312178,2016-05-04 12:00:33,74.801501,19.186396,Maharashtra
1350916,-4285268797926667115,2016-05-01 22:52:56,72.857023,19.020066,Maharashtra
3111490,7982188440687779173,2016-05-06 09:54:48,73.937563,18.551234,Maharashtra
679749,-5457155422466900846,2016-05-03 14:47:31,72.89603000000002,18.996636,Maharashtra
2120068,-7093500438611537844,2016-05-07 19:15:36,72.90317900000002,19.001774,Maharashtra
659732,2530541050459203320,2016-05-06 10:09:38,72.91328499999999,19.019602000000006,Maharashtra
855081,5656211643006316306,2016-05-03 00:58:28,73.883072,18.574736,Maharashtra
3246581,-2001553527810318643,2016-05-04 20:31:12,77.129374,21.111205,Maharashtra
309679,6243587929663363854,2016-05-06 14:52:08,73.897354,18.620449,Maharashtra
2117375,-5442014035590327093,2016-05-05 17:08:37,74.50036300000002,19.897599,Maharashtra
332092,7619073824127762438,2016-05-05 09:53:10,73.875765,18.60228,Maharashtra
141567,6582000889607959997,2016-05-03 19:33:38,74.957786,21.376525,Maharashtra
1949263,7137160912267540710,2016-05-04 22:53:47,73.92781000000002,18.627527,Maharashtra
1757911,-6544648144305910248,2016-05-05 20:58:14,73.858159,18.588292000000006,Maharashtra
717667,-7349919180236323195,2016-05-07 02:26:33,80.22365400000002,21.50747,Maharashtra
2295600,6248605202189528438,2016-05-07 18:27:58,72.903948,19.020292,Maharashtra
382314,8539870903150472243,2016-05-04 18:45:03,73.86016500000002,18.566925,Maharashtra
2229290,-1566103067155822735,2016-05-02 07:53:11,73.41047900000002,18.802493,Maharashtra
303199,9080521639649574492,2016-05-05 10:26:49,73.89863000000003,18.595828,Maharashtra
1732291,-5911961076277527378,2016-05-05 01:48:01,73.916137,18.595767000000002,Maharashtra
248489,-3850965152652916352,2016-05-03 10:09:15,73.86444900000002,18.554394,Maharashtra
2610931,3698393060045333713,2016-05-02 10:40:10,73.872716,18.572685,Maharashtra
2829436,2077476323443996896,2016-05-01 13:27:12,72.91808099999999,18.977087,Maharashtra
759116,7060057475738120472,2016-05-05 03:19:03,75.81295300000002,19.050673,Maharashtra
2803759,1550369595527200320,2016-05-06 12:32:36,72.83044199999998,19.014914,Maharashtra
2066812,4634305332409742874,2016-05-05 11:49:40,72.86338699999997,19.027248,Maharashtra
1351641,-2919403779154217606,2016-05-04 22:17:24,72.88440399999998,18.990919,Maharashtra
300615,-2195935737750785960,2016-05-02 09:05:23,73.861776,18.588331,Maharashtra
2201131,2395551552734273694,2016-05-02 03:45:36,72.883703,19.042534,Maharashtra
545818,-2151560773181529067,2016-05-06 08:00:37,72.87895099999999,18.994308,Maharashtra
922763,-8099314106322223801,2016-05-02 09:01:22,73.924487,18.598087,Maharashtra
2044377,-3278440798204838727,2016-05-06 06:49:40,72.919995,19.005822,Maharashtra
330427,-303779329660536199,2016-05-02 08:13:07,73.925989,18.594895,Maharashtra
2879711,7547838557362426767,2016-05-01 13:10:10,72.84455799999998,19.003914,Maharashtra
2687491,-2650136936405753126,2016-05-07 23:35:57,73.85306,18.576537,Maharashtra
903883,-1641031634826719369,2016-05-02 15:52:16,73.86464500000002,18.595531,Maharashtra
2781920,6772398178737423021,2016-05-06 15:24:00,72.885458,19.004806,Maharashtra
804927,-5289416693257689994,2016-05-07 22:57:40,79.153921,21.245976,Maharashtra
2177752,-3038247069595550457,2016-05-01 08:49:35,73.907756,18.611481,Maharashtra
2577090,-788682687665420603,2016-05-06 08:08:35,72.87377099999998,19.023441000000002,Maharashtra
1583010,4361547378548280108,2016-05-01 15:53:01,72.889933,19.01119,Maharashtra
1483495,2212382920914066819,2016-05-06 17:00:01,72.884051,18.997453,Maharashtra
233022,-2730512150381869136,2016-05-01 19:46:17,72.866845,19.008265,Maharashtra
453446,-3910153847440045766,2016-05-05 14:56:23,72.873922,18.989802,Maharashtra
2435577,-4384979994831049461,2016-05-02 20:14:28,73.85322500000002,18.60951,Maharashtra
3001508,-5915225112588479036,2016-05-01 15:37:39,73.865521,18.611246,Maharashtra
2044627,-5870833868675819864,2016-05-07 06:20:59,73.937287,18.615831,Maharashtra
2772433,1968268820402176797,2016-05-04 08:45:01,74.037359,17.792077,Maharashtra
1015865,-3152804970548789133,2016-05-04 15:40:22,72.862608,19.004064,Maharashtra
1112938,6393760196638952234,2016-05-03 09:45:28,73.90705100000002,18.604342000000006,Maharashtra
552882,-991127594480672493,2016-05-06 14:19:05,72.83750199999999,18.998288,Maharashtra
806167,-7006851447434434623,2016-05-02 00:56:33,72.891048,19.001594,Maharashtra
1494244,78062113832842934,2016-05-06 05:01:46,73.91793,18.574317,Maharashtra
1442557,-8294643822687103719,2016-05-03 03:52:39,73.90501400000002,18.5669,Maharashtra
893070,-2597751481429587022,2016-05-01 06:09:45,73.924875,18.612338,Maharashtra
74544,2107056912106275079,2016-05-07 07:44:51,75.79104699999998,19.005577,Maharashtra
1417875,-4485657754400369922,2016-05-07 23:13:06,72.86139499999999,19.033958,Maharashtra
1160452,-5480418377977834016,2016-05-07 20:39:35,73.85191300000002,18.549144000000002,Maharashtra
1081314,5474517792037851393,2016-05-06 05:59:24,74.481972,21.607338000000002,Maharashtra
2666385,119818112149130141,2016-05-03 17:43:53,72.902109,19.022265,Maharashtra
1066153,442842061129641625,2016-05-03 14:34:19,73.926254,18.616127,Maharashtra
38941,7667871985840388431,2016-05-06 09:26:21,73.910394,18.556492000000002,Maharashtra
1679993,5717872806180238908,2016-05-04 17:47:49,73.92134899999998,18.62785,Maharashtra
1988769,-6811508722893304126,2016-05-03 06:56:22,73.90937100000002,18.564558,Maharashtra
1084983,5921525296969342076,2016-05-07 09:08:01,72.88303699999999,18.983162,Maharashtra
2962754,-2461401448121061886,2016-05-06 00:04:40,72.83839599999997,18.975221,Maharashtra
509509,2631356858329487501,2016-05-03 11:12:14,72.91574,19.048249,Maharashtra
2173919,320428528992037030,2016-05-03 02:19:00,73.885594,18.590498,Maharashtra
936829,-6164999697772609156,2016-05-07 19:23:55,72.88967,19.039108,Maharashtra
2792670,-8040411077775977570,2016-05-03 00:08:50,73.902259,18.543112,Maharashtra
2496308,3294449415906601760,2016-05-06 06:31:23,72.878801,19.014904,Maharashtra
1622633,2657854943408331392,2016-05-06 21:11:50,73.850459,18.600455,Maharashtra
1732927,1052872047402580097,2016-05-04 21:22:12,72.88518699999999,18.993369,Maharashtra
3130461,-2058297558737956305,2016-05-02 04:28:11,72.84303799999998,19.04041,Maharashtra
1013471,-5221208427098299246,2016-05-04 13:39:29,73.88101400000002,18.629023,Maharashtra
2534365,-2394482437990793217,2016-05-05 19:01:12,73.86089100000002,18.575226,Maharashtra
3108826,-956389839285039115,2016-05-01 08:31:35,72.84267899999998,19.059553,Maharashtra
3109191,-22926942621042626,2016-05-03 08:39:50,72.881132,19.045918,Maharashtra
3055916,-8204264890164649479,2016-05-06 07:21:43,72.84834000000002,19.026171,Maharashtra
1077708,-4568155590243160806,2016-05-05 00:12:35,72.84163299999999,18.988454,Maharashtra
